timestamp,section_id,sensor_id,raw_value,R0,GF,BF,thermal_coeff,rated_capacity_kN,temperature_C,validity_flag,converted_load_kN
2026-08-21 06:45:00,D,D2,8012.0,7000.0,0.1,1.0,0.0,200.0,27.83,VALID,101.2
2026-08-21 06:45:00,D,D3,8005.0,7000.0,0.1,1.0,0.0,200.0,28.01,VALID,100.5
2026-08-21 07:00:00,A,A1,8227.0,7000.0,0.1,1.0,0.0,200.0,27.87,VALID,122.7
2026-08-21 07:00:00,A,A2,8250.0,7000.0,0.1,1.0,0.0,200.0,28.36,VALID,125.0
2026-08-21 07:00:00,A,A3,8243.0,7000.0,0.1,1.0,0.0,200.0,28.21,VALID,124.3
2026-08-21 07:00:00,B,B1,8064.0,7000.0,0.1,1.0,0.0,200.0,27.95,VALID,106.4
2026-08-21 07:00:00,B,B2,8069.0,7000.0,0.1,1.0,0.0,200.0,27.81,VALID,106.9
2026-08-21 07:00:00,B,B3,8076.0,7000.0,0.1,1.0,0.0,200.0,28.21,VALID,107.6
2026-08-21 07:00:00,C,C1,8406.0,7000.0,0.1,1.0,0.0,200.0,28.17,VALID,140.6
2026-08-21 07:00:00,C,C2,8452.0,7000.0,0.1,1.0,0.0,200.0,28.22,VALID,145.2
2026-08-21 07:00:00,C,C3,8423.0,7000.0,0.1,1.0,0.0,200.0,28.38,VALID,142.3
2026-08-21 07:00:00,D,D1,7990.0,7000.0,0.1,1.0,0.0,200.0,27.74,VALID,99.0
2026-08-21 07:00:00,D,D2,8001.0,7000.0,0.1,1.0,0.0,200.0,28.36,VALID,100.1
2026-08-21 07:00:00,D,D3,8011.0,7000.0,0.1,1.0,0.0,200.0,27.83,VALID,101.1
2026-08-21 07:15:00,A,A1,8245.0,7000.0,0.1,1.0,0.0,200.0,27.98,VALID,124.5
2026-08-21 07:15:00,A,A2,8273.0,7000.0,0.1,1.0,0.0,200.0,27.53,VALID,127.3
2026-08-21 07:15:00,A,A3,8241.0,7000.0,0.1,1.0,0.0,200.0,27.75,VALID,124.1
2026-08-21 07:15:00,B,B1,6800.0,7000.0,0.1,1.0,0.0,200.0,28.05,VALID,-20.0
2026-08-21 07:15:00,B,B2,8078.0,7000.0,0.1,1.0,0.0,200.0,27.99,VALID,107.8
2026-08-21 07:15:00,B,B3,8095.0,7000.0,0.1,1.0,0.0,200.0,27.77,VALID,109.5
2026-08-21 07:15:00,C,C1,8400.0,7000.0,0.1,1.0,0.0,200.0,27.86,VALID,140.0
2026-08-21 07:15:00,C,C2,8454.0,7000.0,0.1,1.0,0.0,200.0,27.73,VALID,145.4
2026-08-21 07:15:00,C,C3,8418.0,7000.0,0.1,1.0,0.0,200.0,28.05,VALID,141.8
2026-08-21 07:15:00,D,D1,7997.0,7000.0,0.1,1.0,0.0,200.0,27.43,VALID,99.7
2026-08-21 07:15:00,D,D2,8000.0,7000.0,0.1,1.0,0.0,200.0,28.14,VALID,100.0
2026-08-21 07:15:00,D,D3,8007.0,7000.0,0.1,1.0,0.0,200.0,27.69,VALID,100.7
2026-08-21 07:30:00,A,A1,8231.0,7000.0,0.1,1.0,0.0,200.0,27.77,VALID,123.1
2026-08-21 07:30:00,A,A2,8261.0,7000.0,0.1,1.0,0.0,200.0,27.5,VALID,126.1
2026-08-21 07:30:00,A,A3,8235.0,7000.0,0.1,1.0,0.0,200.0,27.83,VALID,123.5
2026-08-21 07:30:00,B,B1,6800.0,7000.0,0.1,1.0,0.0,200.0,27.89,VALID,-20.0
2026-08-21 07:30:00,B,B2,8069.0,7000.0,0.1,1.0,0.0,200.0,27.84,VALID,106.9
2026-08-21 07:30:00,B,B3,8082.0,7000.0,0.1,1.0,0.0,200.0,27.87,VALID,108.2
2026-08-21 07:30:00,C,C1,8404.0,7000.0,0.1,1.0,0.0,200.0,27.75,VALID,140.4
2026-08-21 07:30:00,C,C2,8437.0,7000.0,0.1,1.0,0.0,200.0,27.76,VALID,143.7
2026-08-21 07:30:00,C,C3,8434.0,7000.0,0.1,1.0,0.0,200.0,27.75,VALID,143.4
2026-08-21 07:30:00,D,D1,7985.0,7000.0,0.1,1.0,0.0,200.0,27.67,VALID,98.5
2026-08-21 07:30:00,D,D2,8012.0,7000.0,0.1,1.0,0.0,200.0,27.7,VALID,101.2
2026-08-21 07:30:00,D,D3,8007.0,7000.0,0.1,1.0,0.0,200.0,27.88,VALID,100.7
2026-08-21 07:45:00,A,A1,8240.0,7000.0,0.1,1.0,0.0,200.0,27.98,VALID,124.0
2026-08-21 07:45:00,A,A2,8263.0,7000.0,0.1,1.0,0.0,200.0,27.5,VALID,126.3
2026-08-21 07:45:00,A,A3,8234.0,7000.0,0.1,1.0,0.0,200.0,27.68,VALID,123.4
2026-08-21 07:45:00,B,B1,6800.0,7000.0,0.1,1.0,0.0,200.0,27.46,VALID,-20.0
2026-08-21 07:45:00,B,B2,8075.0,7000.0,0.1,1.0,0.0,200.0,27.6,VALID,107.5
2026-08-21 07:45:00,B,B3,8066.0,7000.0,0.1,1.0,0.0,200.0,27.63,VALID,106.6
2026-08-21 07:45:00,C,C1,8412.0,7000.0,0.1,1.0,0.0,200.0,27.73,VALID,141.2
2026-08-21 07:45:00,C,C2,8466.0,7000.0,0.1,1.0,0.0,200.0,27.72,VALID,146.6
2026-08-21 07:45:00,C,C3,8419.0,7000.0,0.1,1.0,0.0,200.0,27.69,VALID,141.9
2026-08-21 07:45:00,D,D1,7994.0,7000.0,0.1,1.0,0.0,200.0,27.78,VALID,99.4
2026-08-21 07:45:00,D,D2,8029.0,7000.0,0.1,1.0,0.0,200.0,27.52,VALID,102.9
2026-08-21 07:45:00,D,D3,8010.0,7000.0,0.1,1.0,0.0,200.0,27.73,VALID,101.0
2026-08-21 08:00:00,A,A1,8217.0,7000.0,0.1,1.0,0.0,200.0,27.75,VALID,121.7
2026-08-21 08:00:00,A,A2,8264.0,7000.0,0.1,1.0,0.0,200.0,27.43,VALID,126.4
2026-08-21 08:00:00,A,A3,8241.0,7000.0,0.1,1.0,0.0,200.0,27.25,VALID,124.1
2026-08-21 08:00:00,B,B1,6800.0,7000.0,0.1,1.0,0.0,200.0,27.81,VALID,-20.0
2026-08-21 08:00:00,B,B2,8074.0,7000.0,0.1,1.0,0.0,200.0,27.38,VALID,107.4
2026-08-21 08:00:00,B,B3,8073.0,7000.0,0.1,1.0,0.0,200.0,27.49,VALID,107.3
2026-08-21 08:00:00,C,C1,8397.0,7000.0,0.1,1.0,0.0,200.0,27.75,VALID,139.7
2026-08-21 08:00:00,C,C2,8432.0,7000.0,0.1,1.0,0.0,200.0,27.42,VALID,143.2
2026-08-21 08:00:00,C,C3,8422.0,7000.0,0.1,1.0,0.0,200.0,27.79,VALID,142.2
2026-08-21 08:00:00,D,D1,8002.0,7000.0,0.1,1.0,0.0,200.0,27.47,VALID,100.2
2026-08-21 08:00:00,D,D2,8017.0,7000.0,0.1,1.0,0.0,200.0,27.44,VALID,101.7
2026-08-21 08:00:00,D,D3,8017.0,7000.0,0.1,1.0,0.0,200.0,27.37,VALID,101.7
2026-08-21 08:15:00,A,A1,8242.0,7000.0,0.1,1.0,0.0,200.0,27.36,VALID,124.2
2026-08-21 08:15:00,A,A2,8270.0,7000.0,0.1,1.0,0.0,200.0,27.61,VALID,127.0
2026-08-21 08:15:00,A,A3,8231.0,7000.0,0.1,1.0,0.0,200.0,27.39,VALID,123.1
2026-08-21 08:15:00,B,B1,6800.0,7000.0,0.1,1.0,0.0,200.0,27.7,VALID,-20.0
2026-08-21 08:15:00,B,B2,8076.0,7000.0,0.1,1.0,0.0,200.0,27.5,VALID,107.6
2026-08-21 08:15:00,B,B3,8077.0,7000.0,0.1,1.0,0.0,200.0,27.52,VALID,107.7
2026-08-21 08:15:00,C,C1,8388.0,7000.0,0.1,1.0,0.0,200.0,27.33,VALID,138.8
2026-08-21 08:15:00,C,C2,8444.0,7000.0,0.1,1.0,0.0,200.0,27.74,VALID,144.4
2026-08-21 08:15:00,C,C3,8434.0,7000.0,0.1,1.0,0.0,200.0,27.65,VALID,143.4
2026-08-21 08:15:00,D,D1,7992.0,7000.0,0.1,1.0,0.0,200.0,27.64,VALID,99.2
2026-08-21 08:15:00,D,D2,8002.0,7000.0,0.1,1.0,0.0,200.0,27.46,VALID,100.2
2026-08-21 08:15:00,D,D3,7992.0,7000.0,0.1,1.0,0.0,200.0,27.24,VALID,99.2
2026-08-21 08:30:00,A,A1,8232.0,7000.0,0.1,1.0,0.0,200.0,27.42,VALID,123.2
2026-08-21 08:30:00,A,A2,8257.0,7000.0,0.1,1.0,0.0,200.0,27.49,VALID,125.7
2026-08-21 08:30:00,A,A3,8241.0,7000.0,0.1,1.0,0.0,200.0,27.49,VALID,124.1
2026-08-21 08:30:00,B,B1,6800.0,7000.0,0.1,1.0,0.0,200.0,27.46,VALID,-20.0
2026-08-21 08:30:00,B,B2,8069.0,7000.0,0.1,1.0,0.0,200.0,27.45,VALID,106.9
2026-08-21 08:30:00,B,B3,8075.0,7000.0,0.1,1.0,0.0,200.0,27.25,VALID,107.5
2026-08-21 08:30:00,C,C1,8399.0,7000.0,0.1,1.0,0.0,200.0,27.26,VALID,139.9
2026-08-21 08:30:00,C,C2,8436.0,7000.0,0.1,1.0,0.0,200.0,27.16,VALID,143.6
2026-08-21 08:30:00,C,C3,8430.0,7000.0,0.1,1.0,0.0,200.0,27.59,VALID,143.0
2026-08-21 08:30:00,D,D1,7994.0,7000.0,0.1,1.0,0.0,200.0,27.77,VALID,99.4
2026-08-21 08:30:00,D,D2,8005.0,7000.0,0.1,1.0,0.0,200.0,27.99,VALID,100.5
2026-08-21 08:30:00,D,D3,7997.0,7000.0,0.1,1.0,0.0,200.0,27.43,VALID,99.7
2026-08-21 08:45:00,A,A1,8224.0,7000.0,0.1,1.0,0.0,200.0,27.33,VALID,122.4
2026-08-21 08:45:00,A,A2,8257.0,7000.0,0.1,1.0,0.0,200.0,27.23,VALID,125.7
2026-08-21 08:45:00,A,A3,8253.0,7000.0,0.1,1.0,0.0,200.0,27.3,VALID,125.3
2026-08-21 08:45:00,B,B1,6800.0,7000.0,0.1,1.0,0.0,200.0,27.07,VALID,-20.0
2026-08-21 08:45:00,B,B2,8078.0,7000.0,0.1,1.0,0.0,200.0,27.23,VALID,107.8
2026-08-21 08:45:00,B,B3,8062.0,7000.0,0.1,1.0,0.0,200.0,27.1,VALID,106.2
2026-08-21 08:45:00,C,C1,8421.0,7000.0,0.1,1.0,0.0,200.0,27.2,VALID,142.1
2026-08-21 08:45:00,C,C2,8426.0,7000.0,0.1,1.0,0.0,200.0,27.12,VALID,142.6
2026-08-21 08:45:00,C,C3,8417.0,7000.0,0.1,1.0,0.0,200.0,27.36,VALID,141.7
2026-08-21 08:45:00,D,D1,7992.0,7000.0,0.1,1.0,0.0,200.0,27.39,VALID,99.2
2026-08-21 08:45:00,D,D2,8000.0,7000.0,0.1,1.0,0.0,200.0,27.32,VALID,100.0
2026-08-21 08:45:00,D,D3,7990.0,7000.0,0.1,1.0,0.0,200.0,27.13,VALID,99.0
2026-08-21 09:00:00,A,A1,8218.0,7000.0,0.1,1.0,0.0,200.0,26.88,VALID,121.8
2026-08-21 09:00:00,A,A2,8258.0,7000.0,0.1,1.0,0.0,200.0,27.26,VALID,125.8
2026-08-21 09:00:00,A,A3,8245.0,7000.0,0.1,1.0,0.0,200.0,27.13,VALID,124.5
2026-08-21 09:00:00,B,B1,6800.0,7000.0,0.1,1.0,0.0,200.0,26.77,VALID,-20.0
2026-08-21 09:00:00,B,B2,8081.0,7000.0,0.1,1.0,0.0,200.0,27.16,VALID,108.1
2026-08-21 09:00:00,B,B3,8072.0,7000.0,0.1,1.0,0.0,200.0,27.2,VALID,107.2
2026-08-21 09:00:00,C,C1,8387.0,7000.0,0.1,1.0,0.0,200.0,26.82,VALID,138.7
2026-08-21 09:00:00,C,C2,8432.0,7000.0,0.1,1.0,0.0,200.0,27.23,VALID,143.2
2026-08-21 09:00:00,C,C3,8422.0,7000.0,0.1,1.0,0.0,200.0,26.85,VALID,142.2
2026-08-21 09:00:00,D,D1,7977.0,7000.0,0.1,1.0,0.0,200.0,26.98,VALID,97.7
2026-08-21 09:00:00,D,D2,8001.0,7000.0,0.1,1.0,0.0,200.0,26.85,VALID,100.1
2026-08-21 09:00:00,D,D3,7983.0,7000.0,0.1,1.0,0.0,200.0,26.96,VALID,98.3
2026-08-21 09:15:00,A,A1,8225.0,7000.0,0.1,1.0,0.0,200.0,26.74,VALID,122.5
2026-08-21 09:15:00,A,A2,8246.0,7000.0,0.1,1.0,0.0,200.0,27.19,VALID,124.6
2026-08-21 09:15:00,A,A3,8223.0,7000.0,0.1,1.0,0.0,200.0,26.94,VALID,122.3
2026-08-21 09:15:00,B,B1,6800.0,7000.0,0.1,1.0,0.0,200.0,26.89,VALID,-20.0
2026-08-21 09:15:00,B,B2,8066.0,7000.0,0.1,1.0,0.0,200.0,27.21,VALID,106.6
2026-08-21 09:15:00,B,B3,8062.0,7000.0,0.1,1.0,0.0,200.0,27.2,VALID,106.2
2026-08-21 09:15:00,C,C1,8398.0,7000.0,0.1,1.0,0.0,200.0,26.91,VALID,139.8
2026-08-21 09:15:00,C,C2,8441.0,7000.0,0.1,1.0,0.0,200.0,27.04,VALID,144.1
2026-08-21 09:15:00,C,C3,8424.0,7000.0,0.1,1.0,0.0,200.0,26.87,VALID,142.4
2026-08-21 09:15:00,D,D1,7985.0,7000.0,0.1,1.0,0.0,200.0,26.97,VALID,98.5
2026-08-21 09:15:00,D,D2,8009.0,7000.0,0.1,1.0,0.0,200.0,26.77,VALID,100.9
2026-08-21 09:15:00,D,D3,8004.0,7000.0,0.1,1.0,0.0,200.0,27.07,VALID,100.4
2026-08-21 09:30:00,A,A1,8211.0,7000.0,0.1,1.0,0.0,200.0,27.07,VALID,121.1
2026-08-21 09:30:00,A,A2,8265.0,7000.0,0.1,1.0,0.0,200.0,27.03,VALID,126.5
2026-08-21 09:30:00,A,A3,8246.0,7000.0,0.1,1.0,0.0,200.0,26.84,VALID,124.6
2026-08-21 09:30:00,B,B1,6800.0,7000.0,0.1,1.0,0.0,200.0,26.46,VALID,-20.0
2026-08-21 09:30:00,B,B2,8072.0,7000.0,0.1,1.0,0.0,200.0,26.71,VALID,107.2
2026-08-21 09:30:00,B,B3,8055.0,7000.0,0.1,1.0,0.0,200.0,26.81,VALID,105.5
2026-08-21 09:30:00,C,C1,8399.0,7000.0,0.1,1.0,0.0,200.0,26.54,VALID,139.9
2026-08-21 09:30:00,C,C2,8431.0,7000.0,0.1,1.0,0.0,200.0,27.13,VALID,143.1
2026-08-21 09:30:00,C,C3,8403.0,7000.0,0.1,1.0,0.0,200.0,27.0,VALID,140.3
2026-08-21 09:30:00,D,D1,7979.0,7000.0,0.1,1.0,0.0,200.0,26.94,VALID,97.9
2026-08-21 09:30:00,D,D2,8011.0,7000.0,0.1,1.0,0.0,200.0,26.97,VALID,101.1
2026-08-21 09:30:00,D,D3,8001.0,7000.0,0.1,1.0,0.0,200.0,26.6,VALID,100.1
2026-08-21 09:45:00,A,A1,8231.0,7000.0,0.1,1.0,0.0,200.0,26.5,VALID,123.1
2026-08-21 09:45:00,A,A2,8246.0,7000.0,0.1,1.0,0.0,200.0,26.72,VALID,124.6
2026-08-21 09:45:00,A,A3,8236.0,7000.0,0.1,1.0,0.0,200.0,26.73,VALID,123.6
2026-08-21 09:45:00,B,B1,6800.0,7000.0,0.1,1.0,0.0,200.0,26.4,VALID,-20.0
2026-08-21 09:45:00,B,B2,8076.0,7000.0,0.1,1.0,0.0,200.0,26.7,VALID,107.6
2026-08-21 09:45:00,B,B3,8072.0,7000.0,0.1,1.0,0.0,200.0,26.66,VALID,107.2
2026-08-21 09:45:00,C,C1,8379.0,7000.0,0.1,1.0,0.0,200.0,26.86,VALID,137.9
2026-08-21 09:45:00,C,C2,8430.0,7000.0,0.1,1.0,0.0,200.0,26.74,VALID,143.0
2026-08-21 09:45:00,C,C3,8406.0,7000.0,0.1,1.0,0.0,200.0,27.0,VALID,140.6
2026-08-21 09:45:00,D,D1,7973.0,7000.0,0.1,1.0,0.0,200.0,26.6,VALID,97.3
2026-08-21 09:45:00,D,D2,8000.0,7000.0,0.1,1.0,0.0,200.0,26.45,VALID,100.0
2026-08-21 09:45:00,D,D3,7994.0,7000.0,0.1,1.0,0.0,200.0,26.99,VALID,99.4
2026-08-21 10:00:00,A,A1,8215.0,7000.0,0.1,1.0,0.0,200.0,26.58,VALID,121.5
2026-08-21 10:00:00,A,A2,8217.0,7000.0,0.1,1.0,0.0,200.0,26.49,VALID,121.7
2026-08-21 10:00:00,A,A3,8227.0,7000.0,0.1,1.0,0.0,200.0,26.34,VALID,122.7
2026-08-21 10:00:00,B,B1,8061.0,7000.0,0.1,1.0,0.0,200.0,26.43,VALID,106.1
2026-08-21 10:00:00,B,B2,8065.0,7000.0,0.1,1.0,0.0,200.0,26.42,VALID,106.5
2026-08-21 10:00:00,B,B3,8042.0,7000.0,0.1,1.0,0.0,200.0,26.27,VALID,104.2
2026-08-21 10:00:00,C,C1,8398.0,7000.0,0.1,1.0,0.0,200.0,26.08,VALID,139.8
2026-08-21 10:00:00,C,C2,8425.0,7000.0,0.1,1.0,0.0,200.0,26.42,VALID,142.5
2026-08-21 10:00:00,C,C3,8425.0,7000.0,0.1,1.0,0.0,200.0,26.65,VALID,142.5
2026-08-21 10:00:00,D,D1,7975.0,7000.0,0.1,1.0,0.0,200.0,26.76,VALID,97.5
2026-08-21 10:00:00,D,D2,7991.0,7000.0,0.1,1.0,0.0,200.0,26.7,VALID,99.1
2026-08-21 10:00:00,D,D3,7977.0,7000.0,0.1,1.0,0.0,200.0,26.71,VALID,97.7
2026-08-21 10:15:00,A,A1,8214.0,7000.0,0.1,1.0,0.0,200.0,26.12,VALID,121.4
2026-08-21 10:15:00,A,A2,8238.0,7000.0,0.1,1.0,0.0,200.0,26.38,VALID,123.8
2026-08-21 10:15:00,A,A3,8223.0,7000.0,0.1,1.0,0.0,200.0,26.44,VALID,122.3
2026-08-21 10:15:00,B,B1,8045.0,7000.0,0.1,1.0,0.0,200.0,26.45,VALID,104.5
2026-08-21 10:15:00,B,B2,8069.0,7000.0,0.1,1.0,0.0,200.0,26.31,VALID,106.9
2026-08-21 10:15:00,B,B3,8054.0,7000.0,0.1,1.0,0.0,200.0,26.36,VALID,105.4
2026-08-21 10:15:00,C,C1,8393.0,7000.0,0.1,1.0,0.0,200.0,26.74,VALID,139.3
2026-08-21 10:15:00,C,C2,8438.0,7000.0,0.1,1.0,0.0,200.0,26.52,VALID,143.8
2026-08-21 10:15:00,C,C3,8436.0,7000.0,0.1,1.0,0.0,200.0,26.43,VALID,143.6
2026-08-21 10:15:00,D,D1,7982.0,7000.0,0.1,1.0,0.0,200.0,26.47,VALID,98.2
2026-08-21 10:15:00,D,D2,7987.0,7000.0,0.1,1.0,0.0,200.0,26.24,VALID,98.7
2026-08-21 10:15:00,D,D3,7983.0,7000.0,0.1,1.0,0.0,200.0,26.46,VALID,98.3
2026-08-21 10:30:00,A,A1,8214.0,7000.0,0.1,1.0,0.0,200.0,26.18,VALID,121.4
2026-08-21 10:30:00,A,A2,8248.0,7000.0,0.1,1.0,0.0,200.0,26.32,VALID,124.8
2026-08-21 10:30:00,A,A3,8225.0,7000.0,0.1,1.0,0.0,200.0,26.01,VALID,122.5
2026-08-21 10:30:00,B,B1,8058.0,7000.0,0.1,1.0,0.0,200.0,26.3,VALID,105.8
2026-08-21 10:30:00,B,B2,8049.0,7000.0,0.1,1.0,0.0,200.0,26.09,VALID,104.9
2026-08-21 10:30:00,B,B3,8058.0,7000.0,0.1,1.0,0.0,200.0,26.3,VALID,105.8
2026-08-21 10:30:00,C,C1,8394.0,7000.0,0.1,1.0,0.0,200.0,26.2,VALID,139.4
2026-08-21 10:30:00,C,C2,8433.0,7000.0,0.1,1.0,0.0,200.0,26.16,VALID,143.3
2026-08-21 10:30:00,C,C3,8400.0,7000.0,0.1,1.0,0.0,200.0,26.1,VALID,140.0
2026-08-21 10:30:00,D,D1,7976.0,7000.0,0.1,1.0,0.0,200.0,26.14,VALID,97.6
2026-08-21 10:30:00,D,D2,7977.0,7000.0,0.1,1.0,0.0,200.0,26.07,VALID,97.7
2026-08-21 10:30:00,D,D3,7987.0,7000.0,0.1,1.0,0.0,200.0,26.09,VALID,98.7
2026-08-21 10:45:00,A,A1,8212.0,7000.0,0.1,1.0,0.0,200.0,26.06,VALID,121.2
2026-08-21 10:45:00,A,A2,8226.0,7000.0,0.1,1.0,0.0,200.0,25.64,VALID,122.6
2026-08-21 10:45:00,A,A3,8221.0,7000.0,0.1,1.0,0.0,200.0,26.12,VALID,122.1
2026-08-21 10:45:00,B,B1,8061.0,7000.0,0.1,1.0,0.0,200.0,26.12,VALID,106.1
2026-08-21 10:45:00,B,B2,8048.0,7000.0,0.1,1.0,0.0,200.0,25.92,VALID,104.8
2026-08-21 10:45:00,B,B3,8056.0,7000.0,0.1,1.0,0.0,200.0,26.0,VALID,105.6
2026-08-21 10:45:00,C,C1,8389.0,7000.0,0.1,1.0,0.0,200.0,25.78,VALID,138.9
2026-08-21 10:45:00,C,C2,8427.0,7000.0,0.1,1.0,0.0,200.0,26.05,VALID,142.7
2026-08-21 10:45:00,C,C3,8412.0,7000.0,0.1,1.0,0.0,200.0,25.8,VALID,141.2
2026-08-21 10:45:00,D,D1,7971.0,7000.0,0.1,1.0,0.0,200.0,25.42,VALID,97.1
2026-08-21 10:45:00,D,D2,7987.0,7000.0,0.1,1.0,0.0,200.0,25.86,VALID,98.7
2026-08-21 10:45:00,D,D3,7975.0,7000.0,0.1,1.0,0.0,200.0,26.0,VALID,97.5
2026-08-21 11:00:00,A,A1,8212.0,7000.0,0.1,1.0,0.0,200.0,25.32,VALID,121.2
2026-08-21 11:00:00,A,A2,8236.0,7000.0,0.1,1.0,0.0,200.0,25.59,VALID,123.6
2026-08-21 11:00:00,A,A3,8227.0,7000.0,0.1,1.0,0.0,200.0,25.52,VALID,122.7
2026-08-21 11:00:00,B,B1,8045.0,7000.0,0.1,1.0,0.0,200.0,25.72,VALID,104.5
2026-08-21 11:00:00,B,B2,8062.0,7000.0,0.1,1.0,0.0,200.0,25.8,VALID,106.2
2026-08-21 11:00:00,B,B3,8050.0,7000.0,0.1,1.0,0.0,200.0,25.47,VALID,105.0
2026-08-21 11:00:00,C,C1,8369.0,7000.0,0.1,1.0,0.0,200.0,25.66,VALID,136.9
2026-08-21 11:00:00,C,C2,8424.0,7000.0,0.1,1.0,0.0,200.0,25.65,VALID,142.4
2026-08-21 11:00:00,C,C3,8408.0,7000.0,0.1,1.0,0.0,200.0,25.72,VALID,140.8
2026-08-21 11:00:00,D,D1,7964.0,7000.0,0.1,1.0,0.0,200.0,25.72,VALID,96.4
2026-08-21 11:00:00,D,D2,7992.0,7000.0,0.1,1.0,0.0,200.0,25.84,VALID,99.2
2026-08-21 11:00:00,D,D3,7999.0,7000.0,0.1,1.0,0.0,200.0,25.64,VALID,99.9
2026-08-21 11:15:00,A,A1,8210.0,7000.0,0.1,1.0,0.0,200.0,25.67,VALID,121.0
2026-08-21 11:15:00,A,A2,8232.0,7000.0,0.1,1.0,0.0,200.0,25.49,VALID,123.2
2026-08-21 11:15:00,A,A3,8206.0,7000.0,0.1,1.0,0.0,200.0,25.48,VALID,120.6
2026-08-21 11:15:00,B,B1,8033.0,7000.0,0.1,1.0,0.0,200.0,25.24,VALID,103.3
2026-08-21 11:15:00,B,B2,8050.0,7000.0,0.1,1.0,0.0,200.0,25.38,VALID,105.0
2026-08-21 11:15:00,B,B3,8056.0,7000.0,0.1,1.0,0.0,200.0,25.71,VALID,105.6
2026-08-21 11:15:00,C,C1,8372.0,7000.0,0.1,1.0,0.0,200.0,25.53,VALID,137.2
2026-08-21 11:15:00,C,C2,8406.0,7000.0,0.1,1.0,0.0,200.0,25.49,VALID,140.6
2026-08-21 11:15:00,C,C3,8404.0,7000.0,0.1,1.0,0.0,200.0,25.75,VALID,140.4
2026-08-21 11:15:00,D,D1,7964.0,7000.0,0.1,1.0,0.0,200.0,25.8,VALID,96.4
2026-08-21 11:15:00,D,D2,7975.0,7000.0,0.1,1.0,0.0,200.0,25.34,VALID,97.5
2026-08-21 11:15:00,D,D3,7987.0,7000.0,0.1,1.0,0.0,200.0,25.92,VALID,98.7
2026-08-21 11:30:00,A,A1,8213.0,7000.0,0.1,1.0,0.0,200.0,25.38,VALID,121.3
2026-08-21 11:30:00,A,A2,8211.0,7000.0,0.1,1.0,0.0,200.0,24.99,VALID,121.1
2026-08-21 11:30:00,A,A3,8219.0,7000.0,0.1,1.0,0.0,200.0,25.32,VALID,121.9
2026-08-21 11:30:00,B,B1,8030.0,7000.0,0.1,1.0,0.0,200.0,25.4,VALID,103.0
2026-08-21 11:30:00,B,B2,8056.0,7000.0,0.1,1.0,0.0,200.0,25.58,VALID,105.6
2026-08-21 11:30:00,B,B3,8050.0,7000.0,0.1,1.0,0.0,200.0,25.64,VALID,105.0
2026-08-21 11:30:00,C,C1,8378.0,7000.0,0.1,1.0,0.0,200.0,25.37,VALID,137.8
2026-08-21 11:30:00,C,C2,8430.0,7000.0,0.1,1.0,0.0,200.0,25.2,VALID,143.0
2026-08-21 11:30:00,C,C3,8424.0,7000.0,0.1,1.0,0.0,200.0,25.47,VALID,142.4
2026-08-21 11:30:00,D,D1,7972.0,7000.0,0.1,1.0,0.0,200.0,25.5,VALID,97.2
2026-08-21 11:30:00,D,D2,8003.0,7000.0,0.1,1.0,0.0,200.0,25.55,VALID,100.3
2026-08-21 11:30:00,D,D3,7964.0,7000.0,0.1,1.0,0.0,200.0,25.67,VALID,96.4
2026-08-21 11:45:00,A,A1,8203.0,7000.0,0.1,1.0,0.0,200.0,25.22,VALID,120.3
2026-08-21 11:45:00,A,A2,8217.0,7000.0,0.1,1.0,0.0,200.0,25.3,VALID,121.7
2026-08-21 11:45:00,A,A3,8210.0,7000.0,0.1,1.0,0.0,200.0,25.22,VALID,121.0
2026-08-21 11:45:00,B,B1,8036.0,7000.0,0.1,1.0,0.0,200.0,25.58,VALID,103.6
2026-08-21 11:45:00,B,B2,8071.0,7000.0,0.1,1.0,0.0,200.0,25.21,VALID,107.1
2026-08-21 11:45:00,B,B3,8047.0,7000.0,0.1,1.0,0.0,200.0,25.12,VALID,104.7
2026-08-21 11:45:00,C,C1,8386.0,7000.0,0.1,1.0,0.0,200.0,25.13,VALID,138.6
2026-08-21 11:45:00,C,C2,8414.0,7000.0,0.1,1.0,0.0,200.0,25.39,VALID,141.4
2026-08-21 11:45:00,C,C3,8391.0,7000.0,0.1,1.0,0.0,200.0,25.19,VALID,139.1
2026-08-21 11:45:00,D,D1,7952.0,7000.0,0.1,1.0,0.0,200.0,25.34,VALID,95.2
2026-08-21 11:45:00,D,D2,8002.0,7000.0,0.1,1.0,0.0,200.0,25.34,VALID,100.2
2026-08-21 11:45:00,D,D3,7989.0,7000.0,0.1,1.0,0.0,200.0,25.03,VALID,98.9
2026-08-21 12:00:00,A,A1,8206.0,7000.0,0.1,1.0,0.0,200.0,24.81,VALID,120.6
2026-08-21 12:00:00,A,A2,8224.0,7000.0,0.1,1.0,0.0,200.0,25.15,VALID,122.4
2026-08-21 12:00:00,A,A3,8215.0,7000.0,0.1,1.0,0.0,200.0,24.72,VALID,121.5
2026-08-21 12:00:00,B,B1,8024.0,7000.0,0.1,1.0,0.0,200.0,24.72,VALID,102.4
2026-08-21 12:00:00,B,B2,8056.0,7000.0,0.1,1.0,0.0,200.0,25.41,VALID,105.6
2026-08-21 12:00:00,B,B3,8057.0,7000.0,0.1,1.0,0.0,200.0,24.62,VALID,105.7
